id,path
26301,20 41 43 11 21 32 21 22 33 14 40 9 4
9593,1 8 50 21 23 21 47 21 22 33 29 9 10
12775,1 8 17 11 30 31 9 4
24125,7 8 39 17 11 21 22 61
26302,20 41 43 11 21 32 21 22 33 14 40 9 10
2368,20 11 32 21 47 21 22 33 29 9 10
18057,7 8 66 74 41 17 18 44 75 67 9 10
16906,1 8 53 21 22 38 9 10
22514,1 8 77 32 21 22 33 54 9 4
26172,7 8 66 11 12 52 99 44 75 44 67 9 10
13650,20 68 11 21 32 21 22 33 54 67 9 4
12776,1 8 17 11 30 31 9 10
16907,1 8 53 21 22 38 9 4
6453,1 8 39 17 73 32 21 22 61 44 18 10
8511,1 8 17 17 56 47 48 49 9 10
8057,20 43 39 11 21 22 33 36 9 10
13651,20 68 11 21 32 21 22 33 54 67 9 10
14010,20 73 21 88 32 21 32 33 34 22 18 19
22444,1 8 77 88 32 21 47 21 22 61 9 10
19009,7 8 39 43 43 35 36 9 4
19010,7 8 39 43 43 35 36 9 10
539,7 8 37 38 42 9 10
3925,20 114 115 9 4
538,7 8 37 38 42 9 4
15017,7 8 35 30 31 31 14 9 4
3924,20 114 115 9 10
15361,20 43 17 21 22 33 14 9 10
14365,20 41 43 11 32 33 34 12 40 9 10
15018,7 8 35 30 31 31 14 9 10
26554,1 8 43 13 30 31 31 14 9 10
13420,20 43 11 21 23 21 22 24 14 81 9 10
13640,1 8 50 80 23 21 22 24 14 81 9 4
7162,7 8 66 37 38 19
13421,20 43 11 21 23 21 22 24 14 81 9 4
26222,20 43 39 11 21 22 33 36 9 4
14364,20 41 43 11 32 33 34 12 40 9 4
18781,20 17 88 32 21 47 21 22 33 38 9 4
19869,7 8 68 43 44 19
26524,7 8 58 13 14 19
15360,20 43 17 21 22 33 14 9 4
3595,1 8 43 13 30 31 31 14 9 4
11184,1 8 13 11 23 24 22 49 9 4
11313,1 8 50 80 23 21 22 24 14 81 9 10
18780,20 17 88 32 21 47 21 22 33 38 9 10
17112,1 8 13 11 23 24 22 49 9 10
21108,7 8 66 74 41 17 18 44 75 67 9 4
15358,20 41 13 32 33 22 33 29 69 9 10
600,1 8 13 23 24 22 49 9 10
16403,1 8 43 39 28 32 33 61 19
1824,7 8 17 18 105 9 10
2202,7 8 43 80 28 29 81 44 9 4
1825,7 8 17 18 105 9 4
15357,20 41 13 32 33 22 33 29 69 9 4
198,1 8 37 30 31 57 40 9 10
26638,1 8 60 17 21 22 33 18 9 4
12901,20 41 39 51 52 19
24133,7 8 39 17 77 21 22 61
3803,20 39 28 103 104 29 40 9 4
20305,7 8 56 23 24 22 48 12 9 10
20304,7 8 56 23 24 22 48 12 9 4
4860,1 8 68 74 11 21 22 12 9 4
24048,65 21 91 21 23 21 22 18 19
1528,1 8 13 23 24 22 49 9 4
18121,1 8 116 88 32 21 21 22 90
24047,65 21 91 21 23 21 22 18 10
3802,20 39 28 103 104 29 40 9 10
1617,1 8 11 12 99 44 9 10
19171,1 8 60 17 21 23 21 22 33 104 54 9 4
3007,7 8 39 11 21 47 21 47 21 22 48 12 9 10
3977,20 79 56 103 47 48 49 9 4
3006,7 8 39 11 21 47 21 47 21 22 48 12 9 4
3976,20 79 56 103 47 48 49 9 10
15867,1 8 68 74 74 77 21 22 117 9 4
21128,7 8 39 43 44 75 42 40 9 4
24241,1 8 37 103 104 31 29 9 10
4773,20 41 17 18 44 9 10
4774,20 41 17 18 44 9 4
2918,7 8 56 23 24 22 18 19
3750,1 8 11 12 99 44 9 4
16121,1 8 11 21 88 32 21 47 21 22 61 9 4
19170,1 8 60 17 21 23 21 22 33 104 54 9 10
26946,20 74 43 44 44 67 9 4
19266,1 8 39 11 21 32 21 47 21 22 18 19
19369,1 8 39 28 30 31 31 38 9 4
11469,1 8 39 28 30 31 31 38 9 10
2917,7 8 56 23 24 22 18 10
3737,1 8 35 30 32 33 22 12 9 10
22498,1 8 73 21 88 32 21 23 21 22 33 29 9 10
26841,7 8 37 109 110 38 9 10
8873,7 8 39 11 21 22 18 19
6704,1 8 41 42 40 9 4
22499,1 8 73 21 88 32 21 23 21 22 33 29 9 4
26947,20 74 43 44 44 67 9 10
14302,1 8 39 11 21 32 21 47 21 22 18 10
3734,1 8 35 30 32 33 22 12 9 4
13808,7 8 11 21 32 21 47 21 22 61 18 10
10150,1 8 66 37 32 33 22 12 40 9 10
6705,1 8 41 42 40 9 10
9594,1 8 50 21 23 21 47 21 22 33 29 9 4
16644,20 41 74 43 43 11 32 21 22 33 36 9 10
20782,20 17 21 32 33 34 33 110 57 75 19
10149,1 8 66 37 32 33 22 12 40 9 4
18489,20 41 74 43 43 11 32 21 22 33 36 9 4
25831,20 17 32 33 34 22 18 42 9 4
16990,7 8 43 68 28 29 19
23185,1 8 74 74 43 44 52 19
18213,1 8 66 41 43 41 51 35 36 9 10
3682,1 8 60 17 21 22 33 31 57 9 10
3683,1 8 60 17 21 22 33 31 57 9 4
17113,7 8 11 21 22 24 12 40 9 4
18208,1 8 66 41 43 41 51 35 36 9 4
3865,7 8 41 11 21 23 21 22 18 10
15048,7 8 41 39 17 21 22 18 10
11369,1 8 17 98 11 21 22 12 16 9 4
11368,1 8 17 98 11 21 22 12 16 9 10
16484,1 8 39 11 21 47 21 22 12 40 9 10
11411,1 8 41 11 21 32 33 34 12 9 4
12203,7 8 43 74 74 11 21 22 12 9 10
13299,7 8 74 53 30 32 33 22 18 10
25437,7 8 17 28 32 33 22 6 4
8785,1 8 41 11 21 32 33 34 12 9 10
498,20 41 43 11 21 32 33 34 22 12 67 9 4
25068,1 8 50 21 88 32 21 47 21 22 48 12 9 4
8116,1 8 107 114 115 9 4
25067,1 8 50 21 88 32 21 47 21 22 48 12 9 10
18588,7 8 43 74 74 11 21 22 12 9 4
499,20 41 43 11 21 32 33 34 22 12 67 9 10
22476,7 8 50 47 21 22 33 36 9 10
8109,1 8 107 114 115 9 10
13253,1 8 77 21 47 21 22 33 29 9 4
5223,20 39 68 28 30 32 33 49 9 4
13252,1 8 77 21 47 21 22 33 29 9 10
3280,7 8 39 11 21 22 18 10
9020,20 39 68 28 30 32 33 49 9 10
11175,7 8 50 21 32 33 34 33 31 54 40 9 4
8798,7 8 50 21 32 33 34 33 31 54 40 9 10
3806,7 8 39 28 103 32 33 22 18 10
13603,7 8 15 11 21 32 33 34 22 18 19
15382,7 8 43 11 21 22 33 31 29 9 4
23704,7 8 28 103 104 31 29 69 9 10
14812,1 8 32 33 22 18 67 40 9 10
25442,20 11 21 32 21 47 21 32 21 22 61 9 10
13602,7 8 15 11 21 32 33 34 22 18 10
11583,1 8 32 33 22 18 67 40 9 4
21129,7 8 39 43 44 75 42 40 9 10
9855,1 8 11 21 22 24 14 40 9 10
14141,7 8 43 11 21 22 33 31 29 9 10
20026,1 2 26 27 22 24 55 9 4
2692,1 8 11 21 22 24 14 40 9 4
15614,1 8 17 43 43 11 21 22 49 9 10
4923,7 8 28 103 104 31 29 69 9 4
20511,7 8 41 11 21 32 33 34 33 29 9 4
1693,20 37 47 48 49 9 10
1139,20 39 56 32 33 18 10
13614,7 8 15 17 21 88 32 47 21 22 12 16 9 4
1692,20 37 47 48 49 9 4
20025,1 2 26 27 22 24 55 9 10
20122,7 8 60 17 28 23 24 22 18 10
14014,7 8 41 11 21 32 33 34 33 29 9 10
18671,7 8 50 47 21 22 33 36 9 4
6975,20 17 21 22 24 57 9 10
19992,20 13 32 33 22 33 57 9 4
13738,7 8 41 41 41 53 54 19
6976,20 17 21 22 24 57 9 4
16213,1 8 50 47 48 22 33 29 44 75 19
16949,1 8 39 60 17 21 22 49 40 9 4
1140,20 39 56 32 33 18 19
16452,1 8 17 51 37 38 76 19
12966,1 8 39 60 17 21 22 49 40 9 10
215,1 8 41 42 19
14092,20 51 43 68 69 19
26997,7 8 66 39 60 17 21 22 18 10
16485,1 8 39 11 21 47 21 22 12 40 9 4
3394,20 37 23 24 22 12 40 9 4
5636,1 8 66 37 38 9 4
19993,20 13 32 33 22 33 57 9 10
4825,7 8 39 74 75 69 9 4
5635,1 8 66 37 38 9 10
9829,1 8 80 13 23 24 22 33 29 81 9 4
18707,7 8 41 43 39 11 21 47 21 22 61 9 10
13663,1 8 80 13 23 24 22 33 29 81 9 10
22397,1 8 17 43 114 73 21 26 70 71 27 72 4
13811,1 8 17 17 21 26 70 71 27 10
15925,1 8 39 17 18 59 40 9 10
3395,20 37 23 24 22 12 40 9 10
15924,1 8 39 17 18 59 40 9 4
12696,20 51 35 47 48 55 9 4
18708,7 8 41 43 39 11 21 47 21 22 61 9 4
184,7 8 53 30 23 24 55 9 10
12697,20 51 35 47 48 55 9 10
1170,20 39 13 30 31 31 14 44 40 9 10
15425,20 28 103 32 21 22 33 29 9 10
185,7 8 53 30 23 24 55 9 4
1171,20 39 13 30 31 31 14 44 40 9 4
10087,20 13 32 33 22 45
26825,7 8 107 30 31 18 40 9 4
12755,1 8 98 43 44 19
2032,65 21 91 21 23 21 22 61 19
12627,7 8 39 37 32 33 34 22 12 9 4
11765,7 8 39 11 21 22 22 12 40 9 4
22003,20 56 103 104 29 69 9 4
22004,20 56 103 104 29 69 9 10
23664,7 8 39 11 21 22 22 12 40 9 10
1219,20 13 32 33 22 62
4800,1 8 17 73 21 26 70 71 27 72 4
4082,65 32 21 47 21 22 12 40 9 4
4083,65 32 21 47 21 22 12 40 9 10
6823,20 11 21 32 21 22 33 14 9 4
21180,1 8 28 30 31 14 40 9 10
10405,7 8 39 28 103 32 33 22 12 9 4
20671,7 8 39 28 103 32 33 22 12 9 10
19068,20 37 30 31 36 42 40 9 10
22057,7 8 17 41 42 18 9 10
19069,20 37 30 31 36 42 40 9 4
19744,1 8 13 23 24 22 33 31 14 9 10
20095,1 8 66 63 21 32 21 32 21 22 18 10
25145,1 8 28 30 31 14 40 9 4
6822,20 11 21 32 21 22 33 14 9 10
9339,20 39 53 54 19
2100,1 8 43 44 18 10
6647,7 8 11 12 44 75 99 100
9756,7 8 17 11 21 22 33 29 9 10
6734,7 8 51 43 11 21 22 33 31 38 9 10
7451,7 8 17 11 21 22 33 29 9 4
17402,7 8 43 43 43 17 18 52 99 100
17626,7 8 39 41 11 21 22 33 31 57 9 4
23162,1 8 43 44 18 19
16654,7 8 17 41 42 18 9 4
15443,7 8 51 43 11 21 22 33 31 38 9 4
9533,7 8 39 41 11 21 22 33 31 57 9 10
13377,7 8 41 37 30 32 33 22 33 36 9 10
924,1 8 73 21 26 70 71 27 72 4
13376,7 8 41 37 30 32 33 22 33 36 9 4
15798,1 8 11 12 52 19
1907,20 35 32 33 61 19
5026,20 39 28 30 31 29 40 9 10
2611,7 8 35 23 24 22 18 10
9151,7 8 39 51 52 40 9 4
17531,1 8 28 29 99 100
4263,1 8 39 77 21 47 21 22 18 10
7780,1 8 51 52 75 9 10
6042,7 8 11 21 22 48 38 9 10
5040,20 39 28 30 31 29 40 9 4
4264,1 8 39 77 21 47 21 22 18 19
22083,20 43 39 17 37 47 48 49 9 4
16607,7 8 11 21 22 48 38 9 4
22082,20 43 39 17 37 47 48 49 9 10
7346,1 8 53 32 21 47 21 22 18 10
15923,7 8 39 17 18 59 40 9 4
15121,65 88 32 21 47 21 22 18 9 10
5206,7 8 39 51 52 40 9 10
5162,7 8 35 32 33 22 6 10
11012,20 28 30 31 14 40 9 10
21645,1 8 51 74 75 9 10
25032,7 8 39 17 18 59 40 9 10
5161,7 8 35 32 33 22 6 4
21644,1 8 51 74 75 9 4
2973,1 17 18 81 9 10
22868,1 8 43 17 35 36 9 10
11013,20 28 30 31 14 40 9 4
7414,1 8 80 28 29 81 9 4
22005,1 8 51 11 47 48 54 9 4
977,20 53 32 33 22 64 67 9 4
25859,7 8 107 30 31 18 40 9 10
11559,20 11 21 22 24 22 33 29 40 9 10
978,20 53 32 33 22 64 67 9 10
15188,1 8 80 28 29 81 9 10
18804,20 11 21 22 24 22 33 29 40 9 4
19358,1 8 43 17 35 36 9 4
5417,1 17 18 81 9 4
19159,20 28 103 32 21 22 33 29 9 4
19805,1 8 39 56 23 24 22 12 40 9 4
24776,20 39 11 21 22 12 67 40 9 4
2531,1 8 51 52 75 9 4
20335,1 8 37 23 24 22 33 29 9 4
23654,1 8 39 56 23 24 22 12 40 9 10
24777,20 39 11 21 22 12 67 40 9 10
16983,7 8 107 30 31 29 40 9 4
2978,20 13 32 33 18 19
23563,1 8 37 23 24 22 33 29 9 10
12357,7 8 107 30 31 29 40 9 10
2977,20 13 32 33 18 10
16755,20 68 28 30 32 33 22 18 10
8123,1 8 107 30 32 33 55 9 4
13115,1 8 74 43 11 21 88 32 21 22 33 38 42 9 10
316,1 8 43 44 9 4
1076,1 8 43 44 9 10
8122,1 8 107 30 32 33 55 9 10
26249,1 8 17 17 21 32 33 34 33 31 14 18 9 10
12014,1 8 41 74 43 44 42 9 4
5263,20 73 32 33 34 33 29 9 10
23279,1 8 43 43 15 16 9 10
1848,7 8 50 47 48 22 33 36 81 44 9 10
18514,20 43 98 51 52 19
5044,1 8 39 17 28 32 33 22 12 9 4
20052,1 8 60 17 21 22 33 14 40 9 10
20051,1 8 60 17 21 22 33 14 40 9 4
5264,20 73 32 33 34 33 29 9 4
741,1 8 11 12 42 19
21786,7 8 17 98 28 32 33 22 33 104 29 9 10
24079,1 8 39 39 28 32 33 22 48 12 9 4
2518,1 8 74 75 105 9 10
17534,7 8 98 28 30 31 29 9 4
9511,7 8 56 30 31 36 9 4
9510,7 8 56 30 31 36 9 10
21787,7 8 17 98 28 32 33 22 33 104 29 9 4
21004,1 8 17 17 21 32 33 34 33 31 54 18 10
14538,20 35 103 104 57 9 4
13919,1 8 39 17 21 22 33 29 40 9 10
13920,1 8 39 17 21 22 33 29 40 9 4
14537,20 35 103 104 57 9 10
18838,1 8 39 11 21 22 33 29 40 9 4
10357,20 43 11 21 22 62
11999,1 8 11 21 22 55 9 4
12275,20 41 17 41 41 43 17 21 32 33 34 33 29 69 9 10
12213,20 51 74 74 41 11 21 22 113 22 12 9 10
7589,20 51 11 21 22 102 9 4
7588,20 51 11 21 22 102 9 10
26680,1 8 51 11 21 23 21 22 33 54 9 10
12274,20 41 17 41 41 43 17 21 32 33 34 33 29 69 9 4
9500,7 8 122 47 48 22 33 29 40 9 4
6497,1 8 13 23 24 22 33 31 14 18 10
12759,7 8 41 43 37 32 33 18 10
17434,20 43 39 39 40 19
24235,7 8 122 47 48 22 33 29 40 9 10
26029,1 8 11 21 22 55 9 10
1849,7 8 50 47 48 22 33 36 81 44 9 4
768,1 8 11 12 44 19
19419,20 43 11 21 22 22
13110,7 8 41 43 37 32 33 18 19
759,20 41 11 21 22 48 12 9 10
21632,1 8 41 42 75 52 9 4
760,20 41 11 21 22 48 12 9 4
22775,20 41 41 39 43 68 69 19
12214,20 51 74 74 41 11 21 22 113 22 12 9 4
15747,7 5 21 22 33 104 38 9 10
23755,1 17 18 115 57 9 4
22029,7 8 50 21 32 21 47 21 22 12 40 9 4
15748,7 5 21 22 33 104 38 9 4
19718,1 8 43 43 11 21 22 33 54 9 4
17821,1 8 43 43 11 21 22 33 54 9 10
6429,7 8 66 17 18 40 9 4
20205,7 8 50 21 32 21 47 21 22 12 40 9 10
2618,1 8 11 13 14 19
4999,7 8 66 17 18 40 9 10
23920,20 41 43 17 21 22 18 10
22050,1 8 17 21 26 70 71 86 118
2712,7 8 66 74 43 44 75 67 9 4
17306,7 8 28 32 33 22 48 57 9 10
13368,1 8 41 37 38 19
18113,89 21 22 102 9 4
19242,7 8 122 47 48 22 33 18 40 9 4
8794,20 39 28 32 33 12 9 4
18114,89 21 22 102 9 10
16225,1 8 56 23 24 22 6 10
5948,20 37 103 103 103 32 33 22 61 19
20749,1 8 17 21 26 70 71 86 10
21117,1 8 39 11 21 22 33 29 40 9 10
21888,20 28 74 77 21 22 18 9 4
13788,20 39 28 32 33 12 9 10
19627,20 43 74 43 17 21 26 70 71 27 72 4
4039,7 8 66 74 43 44 75 67 9 10
3258,7 8 37 38 42 18 10
16001,1 8 66 13 14 19
23205,1 8 39 11 11 21 32 21 22 33 36 40 9 10
2804,65 21 32 21 22 18 19
76,1 8 17 21 22 12 9 4
12607,7 8 101 32 21 22 33 29 9 4
17740,7 8 101 32 21 22 33 29 9 10
2803,65 21 32 21 22 18 10
22200,1 8 50 47 48 22 22 6 10
4514,1 8 74 75 105 9 4
6013,1 8 74 77 21 22 78 9 10
6014,1 8 74 77 21 22 78 9 4
11178,20 13 23 24 22 33 104 29 40 9 10
11177,20 13 23 24 22 33 104 29 40 9 4
22653,7 8 15 60 17 21 22 24 14 16 9 4
1347,1 8 17 21 22 12 9 10
22654,7 8 15 60 17 21 22 24 14 16 9 10
23077,20 68 41 42 19
8224,20 41 28 32 33 22 61 19
8015,20 41 43 11 21 22 49 67 9 4
4596,1 8 39 17 18 42 9 10
9396,1 8 39 17 18 42 9 4
8014,20 41 43 11 21 22 49 67 9 10
24099,1 8 43 11 32 21 32 21 22 33 54 9 4
18851,20 17 21 32 33 34 33 57 75 19
20394,1 8 11 21 32 21 22 33 31 36 9 4
24802,1 8 11 12 36 18 9 4
12005,1 8 11 21 32 21 22 33 31 36 9 10
25421,1 17 98 11 21 22 12 9 10
11215,65 21 32 21 47 21 22 33 31 9 10
22265,1 8 11 12 36 18 9 10
25387,7 8 41 39 17 88 32 21 22 33 14 9 10
17818,7 8 17 21 88 32 21 23 21 22 61 9 4
1929,1 8 41 11 47 48 12 9 4
9895,7 8 43 68 69 19
25484,7 8 17 21 22 33 18 9 10
11412,7 8 35 23 24 22 6 4
348,7 8 39 56 57 19
8340,7 8 43 80 11 21 32 21 22 33 57 81 44 9 4
6870,20 28 30 31 29 52 9 10
7650,1 17 18 44 75 9 10
22892,1 8 35 30 32 33 22 61 19
8788,7 8 35 23 24 22 6 10
5423,7 8 80 17 21 22 61 19
6869,20 28 30 31 29 52 9 4
11327,1 8 74 37 109 32 33 22 18 10
502,1 8 17 21 22 18 10
800,7 8 35 32 33 22 18 10
367,7 8 39 28 32 33 12 9 10
3011,1 8 17 21 22 18 19
11214,65 21 32 21 47 21 22 33 31 9 4
355,7 8 39 28 32 33 12 9 4
925,1 8 73 21 26 70 71 27 10
5509,7 8 35 32 33 22 18 19
20894,20 35 32 33 22 78 40 9 4
199,7 8 37 30 31 57 40 9 10
17050,7 8 37 30 32 33 22 61 44 18 10
16402,7 8 41 39 39 40 44 9 4
3300,20 17 32 21 22 33 29 40 9 10
14694,7 8 74 75 99 42 9 4
200,7 8 37 30 31 57 40 9 4
20693,7 8 74 75 99 42 9 10
3301,20 17 32 21 22 33 29 40 9 4
16401,7 8 41 39 39 40 44 9 10
7649,1 17 18 44 75 9 4
26930,7 8 17 21 26 70 71 86 10
275,7 8 17 56 57 19
10332,1 8 41 39 60 17 21 22 33 104 36 40 9 10
14348,7 8 41 39 53 54 19
16140,7 8 39 40 44 81 9 4
5949,1 8 41 39 60 17 21 22 33 104 36 40 9 4
7022,7 8 50 39 11 12 69 9 10
20895,20 35 32 33 22 78 40 9 10
16139,7 8 39 40 44 81 9 10
7021,7 8 50 39 11 12 69 9 4
26344,20 68 17 21 22 18 19
279,20 56 30 31 57 18 9 4
18385,7 8 50 21 47 21 22 12 40 9 10
2705,1 8 66 74 75 67 9 10
9560,1 8 43 11 21 32 33 34 33 12 9 4
6886,20 68 69 19
18386,7 8 50 21 47 21 22 12 40 9 4
22433,20 11 21 22 24 14 40 40 9 4
1689,1 8 39 28 32 33 22 12 9 4
14094,1 8 43 51 43 51 52 19
2702,1 8 66 74 75 67 9 4
22432,20 11 21 22 24 14 40 40 9 10
1215,1 8 39 28 32 33 22 12 9 10
4144,1 8 43 11 21 32 33 34 22 12 9 10
7672,7 8 39 11 12 44 69 9 4
21435,20 11 21 22 24 14 18 40 9 4
14358,7 8 43 39 41 42 19
5670,1 8 11 21 22 12 67 40 9 10
8064,1 8 77 78 99 100
2888,20 35 32 33 22 12 40 9 10
14716,1 8 11 21 22 12 67 40 9 4
4143,1 8 43 11 21 32 33 34 22 12 9 4
24595,7 8 11 12 75 42 75 9 4
26237,20 41 17 21 88 32 21 26 70 71 27 10
2887,20 35 32 33 22 12 40 9 4
22551,7 8 17 88 32 21 47 21 22 18 10
7673,7 8 39 11 12 44 69 9 10
17512,1 8 106 17 98 11 21 22 12 9 4
20342,7 8 17 74 75 9 4
20542,1 17 18 115 54 75 19
16413,1 8 106 17 98 11 21 22 12 9 10
10271,20 28 30 30 32 33 18 10
19282,7 8 17 74 75 9 10
15161,7 8 39 40 42 75 9 10
26343,20 68 17 21 22 18 10
26565,7 8 39 28 32 33 49 40 9 10
10272,20 28 30 30 32 33 18 19
17751,20 37 32 33 22 61 44 18 10
9557,1 8 43 11 21 32 33 34 33 12 9 10
6542,7 8 98 68 69 19
4922,20 28 30 31 14 9 4
1304,7 8 50 21 32 21 47 21 22 18 19
1833,7 8 43 44 81 44 9 4
2916,1 8 56 23 24 22 18 10
11455,7 8 53 32 33 62
15165,7 8 39 40 42 75 9 4
1578,7 8 58 21 23 21 22 12 9 4
1834,7 8 43 44 81 44 9 10
1579,7 8 58 21 23 21 22 12 9 10
1303,7 8 50 21 32 21 47 21 22 18 10
2374,20 43 74 43 44 44 75 19
23969,1 8 39 51 11 21 22 12 9 10
12016,20 41 74 43 44 42 9 10
19008,1 8 39 43 43 35 36 9 4
12015,20 41 74 43 44 42 9 4
22120,1 8 39 17 28 32 33 22 12 9 10
16458,20 11 47 48 104 36 52 18 10
25917,20 56 30 31 57 18 9 10
2743,7 8 39 11 21 22 12 9 10
8587,7 8 17 11 13 14 9 4
23970,1 8 39 51 11 21 22 12 9 4
2742,7 8 39 11 21 22 12 9 4
13669,7 8 17 11 13 14 9 10
4921,20 28 30 31 14 9 10
21980,7 8 39 41 11 21 22 33 57 9 4
14277,7 8 39 37 38 81 9 4
9294,1 8 37 30 31 14 9 4
21615,20 41 51 74 11 21 22 33 54 9 4
19500,20 39 35 36 40 9 4
16753,7 8 28 30 31 29 69 16 9 10
14278,7 8 39 37 38 81 9 10
16754,7 8 28 30 31 29 69 16 9 4
21960,1 8 39 28 30 31 31 14 40 9 10
21959,1 8 39 28 30 31 31 14 40 9 4
9918,7 8 50 47 48 22 33 54 40 9 4
19499,20 39 35 36 40 9 10
3998,7 8 50 47 48 22 33 54 40 9 10
9295,1 8 37 30 31 14 9 10
17288,1 8 50 47 48 33 31 108 40 9 10
63,1 8 15 15 16 9 10
2139,1 8 15 15 16 9 4
5393,1 8 56 23 24 22 18 19
15754,7 8 98 41 11 21 22 12 81 9 4
21124,7 8 41 41 39 41 74 75 18 10
15485,1 8 58 21 22 49 9 4
15482,1 8 58 21 22 49 9 10
15753,7 8 98 41 11 21 22 12 81 9 10
22051,1 8 17 21 22 9 10
25501,7 8 74 43 44 44 75 42 9 10
20549,1 8 43 43 51 11 21 22 61 9 10
8728,20 56 32 21 22 33 104 29 9 10
22406,7 8 43 39 43 44 40 9 10
8433,20 56 32 21 22 33 104 29 9 4
6496,1 8 17 43 17 21 32 33 34 33 31 29 18 9 10
25532,1 8 17 43 17 21 32 33 34 33 31 29 18 9 4
7254,1 8 28 29 76 19
3689,7 8 35 30 31 29 9 10
15699,20 41 39 11 21 47 21 22 12 40 40 9 10
15700,20 41 39 11 21 47 21 22 12 40 40 9 4
23030,7 8 39 41 11 21 22 33 57 9 10
6206,7 8 35 30 31 29 9 4
3118,7 8 39 43 11 21 47 21 22 18 10
3885,1 8 39 17 37 32 33 22 18 10
17139,1 5 21 22 33 38 9 4
26176,7 8 77 78 52 9 10
16457,7 8 11 47 48 104 36 52 18 10
22937,1 8 37 23 24 22 33 29 18 10
25430,1 5 21 22 33 38 9 10
772,7 8 17 74 75 18 10
22358,20 68 43 11 32 21 47 21 22 18 19
21884,20 11 88 32 21 22 61 9 4
17597,20 68 43 11 32 21 47 21 22 18 10
21883,20 11 88 32 21 22 61 9 10
21479,1 8 39 41 43 11 21 22 12 9 4
3438,1 8 39 43 11 21 22 33 36 40 9 10
20719,7 8 51 35 47 48 55 9 4
22470,1 8 39 41 43 11 21 32 33 34 22 12 9 10
22483,7 8 50 47 48 22 33 29 44 75 9 4
22517,7 8 41 17 41 43 11 32 21 22 12 9 10
12659,1 8 39 60 17 47 21 22 18 9 10
22304,7 8 39 43 11 21 47 21 22 18 19
14691,20 79 11 21 22 49 9 10
8987,7 8 50 23 21 22 48 12 9 4
16148,7 8 80 43 39 11 21 47 21 22 61 19
22680,1 8 11 12 31 19
10608,7 8 11 21 21 21 22 48 12 9 4
18352,7 8 11 32 21 32 21 22 33 29 9 4
9570,7 8 66 56 30 32 33 22 12 67 40 9 10
24833,1 17 18 12 9 4
15145,1 8 39 39 40 42 75 9 10
12139,1 8 43 80 17 21 47 21 22 18 19
24832,1 17 18 12 9 10
13302,7 8 60 17 21 22 33 31 36 75 9 10
15149,1 8 39 39 40 42 75 9 4
13301,7 8 60 17 21 22 33 31 36 75 9 4
18202,7 8 66 43 44 42 67 40 9 10
11143,1 8 43 80 17 21 47 21 22 18 10
15320,7 8 66 56 30 32 33 22 12 67 40 9 4
18201,7 8 66 43 44 42 67 40 9 4
9651,1 8 39 39 40 44 9 10
18061,7 8 17 98 11 21 22 48 12 9 4
8986,7 8 50 23 21 22 48 12 9 10
7980,7 8 17 98 11 21 22 48 12 9 10
13279,20 43 11 21 32 21 47 21 22 18 19
26080,20 11 32 21 47 21 47 21 22 33 29 9 4
26081,20 11 32 21 47 21 47 21 22 33 29 9 10
8682,1 8 39 39 40 44 9 4
14692,20 79 11 21 22 49 9 4
13278,20 43 11 21 32 21 47 21 22 18 10
3075,1 8 74 74 43 43 39 11 12 40 9 10
18690,7 8 43 80 11 12 40 9 10
9463,7 8 39 11 21 32 33 34 33 38 40 9 10
25481,7 8 63 21 23 21 22 33 29 9 10
3076,1 8 74 74 43 43 39 11 12 40 9 4
20533,1 8 11 21 22 113 22 49 9 4
25928,65 32 21 22 33 36 9 4
25226,7 8 58 21 32 33 34 22 12 9 4
5627,1 8 122 47 48 22 78 40 9 4
16049,7 8 116 21 112 113 14 9 10
2427,7 8 35 103 104 38 9 10
5628,1 8 122 47 48 22 78 40 9 10
8212,7 8 35 32 33 22 45
26457,7 8 39 41 28 29 9 4
3988,7 8 39 11 21 32 33 34 33 38 40 9 4
6706,7 8 39 41 28 29 9 10
409,7 8 63 64 18 10
24771,7 8 116 21 112 113 14 9 4
4129,7 8 11 12 42 75 9 4
20336,7 8 28 30 31 29 18 10
12691,1 8 43 39 13 32 21 22 18 10
14831,7 8 73 32 21 26 70 71 27 10
10093,20 41 28 32 33 22 18 19
14347,7 8 35 32 33 22 62
13378,1 17 88 32 21 32 33 34 22 18 10
13834,1 8 66 43 51 11 21 22 33 54 44 9 4
22585,20 28 32 33 34 12 40 9 10
3488,7 8 35 103 104 38 9 4
135,1 8 43 44 19
17408,1 8 66 43 51 11 21 22 33 54 44 9 10
9328,20 17 32 21 22 33 31 57 75 9 4
10092,20 41 28 32 33 22 18 10
25929,65 32 21 22 33 36 9 10
7186,65 21 32 33 34 12 40 9 10
11396,7 8 74 43 44 40 9 10
2057,1 8 28 29 44 9 4
2820,7 8 37 32 33 22 33 29 9 4
26940,1 8 35 21 22 57 9 4
2819,7 8 37 32 33 22 33 29 9 10
7187,65 21 32 33 34 12 40 9 4
17150,1 8 37 109 32 33 18 10
2058,1 8 28 29 44 9 10
6540,7 8 35 47 48 78 9 4
6539,7 8 35 47 48 78 9 10
13674,20 43 11 21 32 33 34 22 12 40 9 4
9256,20 41 56 47 48 22 49 9 4
17633,7 8 66 41 42 67 81 99 9 10
9257,20 41 56 47 48 22 49 9 10
15398,7 8 11 12 75 75 9 4
13673,20 43 11 21 32 33 34 22 12 40 9 10
